"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.142694800E1,2.278262329E-1,1.427132263E0,9.233399048E0
6.143688100E1,1.448986816E-1,1.499132538E0,9.017098846E0
6.144681458E1,8.681945801E-2,1.559606781E0,8.847651215E0
6.145674758E1,8.292755127E-2,1.652114410E0,8.636440430E0
6.146667958E1,9.729766846E-2,1.757495270E0,8.385412445E0
6.147661258E1,8.726852417E-2,1.824106750E0,8.102500763E0
6.148654558E1,4.490661621E-2,1.861678619E0,7.841443634E0
6.149647758E1,-6.286926270E-3,1.927092590E0,7.611072693E0
6.150641058E1,-2.305206299E-2,2.002835083E0,7.522007904E0
6.151634358E1,-2.065704346E-2,2.068249054E0,7.521259460E0
6.152627658E1,-2.544708252E-2,2.144290924E0,7.520361328E0
6.153620858E1,-5.718109131E-2,2.181264038E0,7.548652496E0
6.154614158E1,-8.547225952E-2,2.182760925E0,7.596103821E0
6.155607458E1,-6.511459351E-2,2.180066528E0,7.612868958E0
6.156600658E1,-5.224136353E-2,2.140548706E0,7.680827637E0
6.157593958E1,-1.856140137E-2,2.087558899E0,7.777526550E0
6.158587258E1,1.781295776E-2,2.098935242E0,7.846383362E0
6.159580458E1,2.095642090E-3,2.193388824E0,7.858358459E0
6.160573758E1,-7.050338745E-2,2.290686493E0,7.916138306E0
6.161567058E1,-8.681945801E-2,2.362986145E0,8.031847687E0
6.162560358E1,-4.415817261E-2,2.427052917E0,8.229736176E0
6.163553558E1,3.487747192E-2,2.496059418E0,8.459807739E0
6.164546858E1,8.547225952E-2,2.570155334E0,8.575666809E0
6.165540158E1,9.056167603E-2,2.619402924E0,8.701854401E0
6.166533358E1,1.077758789E-1,2.692001953E0,8.828191681E0
6.167526658E1,1.297801208E-1,2.793041840E0,8.930878143E0
6.168519958E1,1.678010559E-1,2.848576355E0,9.082363129E0
6.169513258E1,2.050735474E-1,2.876268768E0,9.207802277E0
6.170506458E1,2.167492676E-1,2.877615967E0,9.294921112E0
6.171499758E1,2.058219910E-1,2.833906860E0,9.407187653E0
6.172493058E1,2.456391907E-1,2.720592499E0,9.567803650E0
6.173486258E1,3.053649902E-1,2.638263702E0,9.740245056E0
6.174479558E1,3.796105957E-1,2.581531677E0,9.959988098E0
6.175472858E1,4.173321533E-1,2.505639496E0,1.022628433E1
6.176466058E1,4.435276794E-1,2.437231750E0,1.052266800E1
6.177459358E1,5.466632080E-1,2.387385406E0,1.086410797E1
6.178452658E1,6.370751953E-1,2.332449646E0,1.116258728E1
6.179445958E1,6.743476868E-1,2.308649139E0,1.132185608E1
6.180439158E1,6.783892822E-1,2.310445404E0,1.132095795E1
6.181432458E1,7.301815796E-1,2.184706879E0,1.150327881E1
6.182425758E1,1.005758514E0,1.970352631E0,1.175745026E1
6.183418958E1,1.306483154E0,1.862726440E0,1.185669388E1
6.184412258E1,1.400936737E0,1.881138153E0,1.178454391E1
6.185405558E1,1.240171051E0,1.947150879E0,1.166584076E1
6.186398758E1,1.047371979E0,1.933379517E0,1.168949158E1
6.187392058E1,1.078507233E0,1.836680603E0,1.171553741E1
6.188385358E1,1.229842529E0,1.689237213E0,1.168679718E1
6.189378658E1,1.296454010E0,1.485959930E0,1.178873520E1
6.190371858E1,1.316212921E0,1.345851288E0,1.179157928E1
6.191365158E1,1.312470703E0,1.252295837E0,1.161838943E1
6.192358458E1,1.329535217E0,1.141526184E0,1.131931137E1
6.193351658E1,1.287622375E0,1.059347076E0,1.092428284E1
6.194344958E1,1.169068909E0,1.087189178E0,1.052895493E1
6.195338258E1,1.019978943E0,1.250499573E0,1.016595978E1
6.196331558E1,8.593629456E-1,1.434916077E0,9.818831635E0
6.197324758E1,7.345225525E-1,1.533860321E0,9.535770264E0
6.198318058E1,7.249424744E-1,1.495839386E0,9.468859406E0
6.199311358E1,8.279283142E-1,1.334325256E0,9.632469177E0
6.200304558E1,1.014889526E0,1.223854980E0,9.812844086E0
6.201297858E1,1.117126923E0,1.167721710E0,9.833650818E0
6.202291158E1,1.108444977E0,1.146316223E0,9.746831360E0
6.203284458E1,1.100511475E0,1.175954590E0,9.724378052E0
6.204277658E1,1.101110229E0,1.265169067E0,9.599238281E0
6.205270958E1,1.131946106E0,1.286873932E0,9.356143799E0
6.206264258E1,1.259181519E0,1.221160583E0,9.114097137E0
6.207257458E1,1.327738953E0,1.168619843E0,8.832981720E0
6.208250758E1,1.318009186E0,1.190175018E0,8.741372223E0
6.209244058E1,1.225950623E0,1.361867981E0,8.687184906E0
6.210237258E1,1.094972992E0,1.625320129E0,8.508755951E0
6.211230558E1,9.286688232E-1,1.826352081E0,8.281528473E0
6.212223858E1,7.954458618E-1,1.914818115E0,8.081544342E0
6.213217158E1,7.786807251E-1,1.992506561E0,7.853867798E0
6.214210358E1,8.204438782E-1,2.064806213E0,7.701334991E0
6.215203658E1,8.044271851E-1,2.118993530E0,7.624993744E0
6.216196958E1,7.538323975E-1,2.156715088E0,7.552095337E0
6.217190158E1,7.294331360E-1,2.211650848E0,7.525899811E0
6.218183458E1,7.774832153E-1,2.229763184E0,7.570806427E0
6.219176758E1,8.433462524E-1,2.224075012E0,7.628586273E0
6.220170058E1,8.930429077E-1,2.217937775E0,7.662116547E0
6.221163258E1,9.349557495E-1,2.195634155E0,7.717351685E0
6.222156558E1,9.888436890E-1,2.163451080E0,7.793543243E0
6.223149858E1,1.064286804E0,2.163600769E0,7.884703674E0
6.224143058E1,1.095272369E0,2.177970886E0,7.957602081E0
6.225136358E1,1.091230774E0,2.189796295E0,8.018974457E0
6.226129658E1,1.049916687E0,2.258653107E0,8.085436249E0
6.227122958E1,1.020877075E0,2.350711670E0,8.126600647E0
6.228116158E1,9.883946228E-1,2.417173462E0,8.170160065E0
6.229109458E1,9.422904968E-1,2.508633270E0,8.270002441E0
6.230102758E1,9.062155151E-1,2.583477631E0,8.455766144E0
6.231095958E1,9.580078125E-1,2.638114014E0,8.706794128E0
6.232089258E1,1.007405090E0,2.733465729E0,8.878936157E0
6.233082558E1,9.913883972E-1,2.807411957E0,9.039402466E0
6.234075758E1,9.695338440E-1,2.844085693E0,9.275311890E0
6.235069058E1,1.002016296E0,2.869532776E0,9.481732635E0
6.236062358E1,1.076710968E0,2.898572388E0,9.699380035E0
6.237055658E1,1.163829803E0,2.845133514E0,9.912237396E0
6.238048858E1,1.247056732E0,2.747985535E0,1.014006363E1
6.239042158E1,1.299447784E0,2.700085144E0,1.043719574E1
6.240035458E1,1.338217163E0,2.649789734E0,1.075648178E1
6.241028658E1,1.371298370E0,2.682272186E0,1.106154739E1
6.242021958E1,1.283281403E0,2.705623627E0,1.126123215E1
6.243015258E1,1.116228790E0,2.650388489E0,1.133053802E1
6.244008558E1,8.464897156E-1,2.601739655E0,1.132859207E1
6.245002096E1,5.607339478E-1,2.437082062E0,1.145477966E1
6.245995396E1,4.093986511E-1,2.142045593E0,1.161389877E1
6.246988696E1,3.032693481E-1,1.885928192E0,1.171942932E1
6.247981896E1,9.490264893E-2,1.819765778E0,1.182436111E1
6.248975196E1,-1.396595764E-1,1.906734924E0,1.199440750E1
6.249968496E1,-1.514849854E-1,2.010319519E0,1.232462082E1
6.250961696E1,1.987866211E-1,1.938917999E0,1.259540771E1
6.251954996E1,7.682025146E-1,1.655407562E0,1.274868896E1
6.252948296E1,1.161734161E0,1.402134247E0,1.265303787E1
6.253941596E1,1.248104553E0,1.372944946E0,1.225471619E1
6.254934796E1,1.076710968E0,1.479673004E0,1.170356232E1
6.255928096E1,7.372169495E-1,1.634151764E0,1.113699051E1
6.256921396E1,3.872447205E-1,1.860780487E0,1.053748718E1
6.257914596E1,1.327738953E-1,2.027683411E0,1.018511993E1
6.258907896E1,-8.966354370E-2,2.104473724E0,9.878557434E0
6.259901196E1,-3.135978699E-1,2.264341278E0,9.676627350E0
6.260894496E1,-3.237767029E-1,2.412982178E0,9.651928711E0
6.261887696E1,-2.477348328E-1,2.324965210E0,9.730515289E0
6.262880996E1,1.197509766E-2,1.964963837E0,1.005279510E1
6.263874296E1,4.406835938E-1,1.597927094E0,1.036938675E1
6.264867496E1,7.707472229E-1,1.351689148E0,1.044722488E1
6.265860796E1,8.556207275E-1,1.224004669E0,1.024858795E1
6.266854096E1,8.285270691E-1,1.129401398E0,9.964329071E0
6.267847396E1,9.216334534E-1,1.050814819E0,9.610315247E0
6.268840596E1,1.010847931E0,1.019529877E0,9.107810211E0
6.269833896E1,9.367520142E-1,1.090781708E0,8.677754517E0
6.270827196E1,7.511380005E-1,1.244811401E0,8.452772369E0
6.271820396E1,6.620732117E-1,1.448986816E0,8.317753143E0
6.272813696E1,6.718029785E-1,1.569336548E0,8.173602905E0
6.273806996E1,7.116201782E-1,1.625020752E0,7.993078308E0
6.274800196E1,7.044351196E-1,1.720522156E0,7.818690948E0
6.275793496E1,6.243516541E-1,1.833088074E0,7.730673981E0
6.276786796E1,4.890330505E-1,1.987267456E0,7.739655304E0
6.277780096E1,3.796105957E-1,2.190095673E0,7.799231415E0
6.278773296E1,2.974314880E-1,2.346969452E0,7.867339783E0
6.279766596E1,2.336640930E-1,2.367327118E0,7.850424957E0
6.280759896E1,2.019300842E-1,2.266736298E0,7.875872040E0
6.281753096E1,2.685415649E-1,2.164498901E0,7.933801575E0
6.282746396E1,3.118016052E-1,2.176024933E0,7.931855621E0
6.283739696E1,2.829116821E-1,2.243983612E0,7.979157257E0
6.284732996E1,2.401007080E-1,2.347119141E0,8.019423523E0
6.285726196E1,2.404000854E-1,2.456242218E0,7.993078308E0
6.286719496E1,3.288661194E-1,2.469265137E0,8.038733368E0
6.287712796E1,4.345463562E-1,2.493514709E0,8.086334381E0
6.288705996E1,4.930746460E-1,2.631378021E0,8.161927185E0
6.289699296E1,4.803511047E-1,2.766397247E0,8.266858978E0
6.290692596E1,4.384382629E-1,2.910547485E0,8.322393494E0
6.291685896E1,4.120930481E-1,3.022664337E0,8.434809723E0
6.292679096E1,4.373904419E-1,3.096909943E0,8.620124359E0
6.293672396E1,4.870870972E-1,3.156935120E0,8.786877594E0
6.294665696E1,5.769003296E-1,3.168012085E0,8.943601685E0
6.295658896E1,6.186634827E-1,3.186723175E0,9.034612427E0
6.296652196E1,5.758525085E-1,3.276536407E0,9.052275696E0
6.297645496E1,5.752537537E-1,3.341950378E0,9.094038849E0
6.298638696E1,5.965095520E-1,3.351979523E0,9.140292664E0
6.299631996E1,5.495072937E-1,3.369343414E0,9.238937531E0
6.300625296E1,5.358856201E-1,3.402723999E0,9.383536835E0
6.301618596E1,5.188211060E-1,3.445385284E0,9.566306763E0
6.302611796E1,5.078938293E-1,3.417243805E0,9.759105835E0
6.303605096E1,5.484594727E-1,3.309318237E0,1.003079086E1
6.304598396E1,7.063810730E-1,3.161425781E0,1.035860916E1
6.305591596E1,8.867559814E-1,3.007246399E0,1.065050217E1
6.306584896E1,9.394464111E-1,2.933749237E0,1.078177917E1
6.307578196E1,9.355545044E-1,2.856659546E0,1.098864899E1
6.308571496E1,1.162183228E0,2.652184753E0,1.131616791E1
6.309564696E1,1.544188843E0,2.380350037E0,1.143247604E1
6.310557996E1,1.749112701E0,2.212399292E0,1.135119507E1
6.311551296E1,1.671124878E0,2.188000031E0,1.119851257E1
6.312544496E1,1.489851837E0,2.232158203E0,1.120135666E1
6.313537796E1,1.533710632E0,2.295476532E0,1.136182297E1
6.314531096E1,1.687740326E0,2.272125092E0,1.153845566E1
6.315524396E1,1.821262665E0,2.088307343E0,1.157483002E1
6.316517596E1,1.987267456E0,1.805844727E0,1.165266815E1
6.317510896E1,2.092049561E0,1.551224213E0,1.177855637E1
6.318504196E1,2.155966644E0,1.343605957E0,1.164383652E1
6.319497396E1,2.114802246E0,1.127605133E0,1.129087051E1
6.320490696E1,1.967209167E0,9.313632202E-1,1.084315155E1
6.321483996E1,1.827549591E0,8.096662903E-1,1.041159897E1
6.322477196E1,1.672472076E0,8.294252014E-1,1.004246658E1
6.323470496E1,1.486708374E0,9.294172668E-1,9.797426147E0
6.324463796E1,1.371298370E0,9.978250122E-1,9.654473419E0
6.325457096E1,1.354383545E0,9.484277344E-1,9.521250458E0
6.326450296E1,1.357676697E0,9.264234924E-1,9.442214813E0
6.327443596E1,1.328936462E0,1.001417542E0,9.333690491E0
6.328436896E1,1.231638794E0,1.100062408E0,9.126521301E0
6.329430096E1,1.126108246E0,1.166673889E0,8.864416351E0
6.330423396E1,1.033001862E0,1.214873657E0,8.564889221E0
6.331416696E1,9.845027161E-1,1.280437317E0,8.308023376E0
6.332409996E1,9.809101868E-1,1.320853271E0,8.145611115E0
6.333403196E1,9.315129089E-1,1.427281952E0,7.976462860E0
6.334396496E1,8.235873413E-1,1.595981140E0,7.833659821E0
6.335389796E1,7.089257812E-1,1.727856903E0,7.800578613E0
6.336382996E1,6.309379578E-1,1.868264923E0,7.714507599E0
6.337376296E1,5.430706787E-1,2.003733215E0,7.517217865E0
6.338369596E1,4.071533203E-1,2.094444580E0,7.370223541E0
6.339362896E1,2.929408264E-1,2.218386841E0,7.284002838E0
6.340356096E1,2.255809021E-1,2.341430969E0,7.208709412E0
6.341349396E1,2.219883728E-1,2.417772217E0,7.201973419E0
6.342342696E1,2.764750671E-1,2.467618561E0,7.235204315E0
6.343335896E1,3.089575195E-1,2.493365021E0,7.330556030E0
6.344329196E1,3.671864319E-1,2.539469147E0,7.509883118E0
6.345322125E1,4.760101318E-1,2.647394714E0,7.707771606E0
6.346315325E1,5.719606018E-1,2.690505066E0,7.838749237E0
6.347308625E1,6.191125488E-1,2.646047516E0,7.979456635E0
6.348301925E1,6.813830566E-1,2.585124207E0,8.143216095E0
6.349295225E1,7.590715027E-1,2.595752106E0,8.354875946E0
6.350288425E1,8.051756287E-1,2.601140900E0,8.553662567E0
6.351281725E1,7.717950439E-1,2.587070160E0,8.746611328E0
6.352275025E1,7.550299072E-1,2.637066193E0,8.893755341E0
6.353268225E1,7.012916565E-1,2.747386780E0,8.978179779E0
6.354261525E1,6.092330933E-1,2.833906860E0,9.019793243E0
6.355254825E1,5.565426636E-1,2.891836395E0,9.070388031E0
6.356248125E1,5.378315735E-1,2.951562195E0,9.171128540E0
6.357241325E1,5.304968262E-1,3.024310913E0,9.337881775E0
6.358234625E1,5.059478760E-1,3.145858154E0,9.493707733E0
6.359227925E1,4.734654236E-1,3.269650726E0,9.661957855E0
6.360221125E1,4.424798584E-1,3.384312286E0,9.823471985E0
6.361214425E1,4.267625427E-1,3.398682404E0,1.001851639E1
6.362207725E1,5.022056580E-1,3.294948120E0,1.024364822E1
6.363201025E1,6.132746887E-1,3.175047455E0,1.048150360E1
6.364194225E1,7.691006470E-1,3.079845428E0,1.067654800E1
6.365187525E1,8.686436462E-1,2.961890717E0,1.088401657E1
6.366180825E1,8.355624390E-1,2.979553986E0,1.113549362E1
6.367174025E1,8.342152405E-1,3.136876831E0,1.134266281E1
6.368167325E1,7.711962891E-1,3.317700806E0,1.131736542E1
6.369160625E1,6.108796692E-1,3.419788513E0,1.118758530E1
6.370153925E1,3.978726196E-1,3.371139679E0,1.116243759E1
6.371147125E1,3.811074829E-1,3.265908508E0,1.124341919E1
6.372140425E1,4.983137512E-1,3.035387878E0,1.139176071E1
6.373133725E1,4.505630493E-1,2.643203430E0,1.163994461E1
6.374126925E1,3.676354980E-1,2.279609528E0,1.204784637E1
6.375120225E1,5.084925842E-1,2.038760376E0,1.244661713E1
6.376113525E1,7.563771057E-1,1.766925659E0,1.256517059E1
6.377106725E1,9.951306152E-1,1.486408997E0,1.227582230E1
6.378100025E1,1.105900269E0,1.259480896E0,1.168395309E1
6.379093325E1,1.155896301E0,1.173110504E0,1.100870728E1
6.380086625E1,9.243278503E-1,1.339863739E0,1.021296204E1
6.381079825E1,5.245092773E-1,1.661993866E0,9.819879456E0
6.382073125E1,2.266287231E-1,1.879790955E0,9.683812408E0
6.383066425E1,2.140548706E-1,1.901495819E0,9.640402679E0
6.384059625E1,1.169068909E-1,1.955084381E0,9.530531158E0
6.385052925E1,-3.098556519E-2,2.023941193E0,9.583670654E0
6.386046225E1,-1.640588379E-1,2.068099365E0,9.798623657E0
6.387039525E1,-1.628613281E-1,2.065554657E0,1.016012192E1
6.388032725E1,-3.876937866E-2,1.840871887E0,1.033899994E1
6.389026025E1,5.643264771E-2,1.560953979E0,1.025831772E1
6.390019325E1,1.017883301E-1,1.325194244E0,1.017524048E1
6.391012525E1,3.415896606E-1,1.101259918E0,9.900262299E0
6.392005825E1,4.840933228E-1,8.957373047E-1,9.446555786E0
6.392999125E1,4.593946838E-1,7.932005310E-1,9.123377838E0
6.393992425E1,3.255729675E-1,9.307644653E-1,8.949589233E0
6.394985625E1,2.763253784E-1,1.187330933E0,8.768615570E0
6.395978925E1,2.499801636E-1,1.288370819E0,8.588989105E0
6.396972225E1,2.604583740E-1,1.323098602E0,8.357570343E0
6.397965425E1,2.683918762E-1,1.464105377E0,8.104446716E0
6.398958725E1,2.401007080E-1,1.613045654E0,7.851023712E0
6.399952025E1,1.742376709E-1,1.769470367E0,7.609426117E0
6.400945225E1,1.254391479E-1,1.971101074E0,7.450606384E0
6.401938525E1,1.230441284E-1,2.123184814E0,7.375462646E0
6.402931825E1,9.160949707E-2,2.175426178E0,7.324718170E0
6.403925125E1,6.331832886E-2,2.200274506E0,7.237749023E0
6.404918325E1,2.095642090E-2,2.256407776E0,7.229366455E0
6.405911625E1,3.442840576E-2,2.311792603E0,7.402855682E0
6.406904925E1,9.056167603E-2,2.305206299E0,7.394323425E0
6.407898125E1,1.118174744E-1,2.290237427E0,7.445217590E0
6.408891425E1,1.683998108E-1,2.323019257E0,7.544610901E0
6.409884725E1,1.612147522E-1,2.380350037E0,7.677833862E0
6.410878025E1,1.704954529E-1,2.473456421E0,7.786358185E0
6.411871225E1,1.722917175E-1,2.540067902E0,7.921227722E0
6.412864525E1,1.532812500E-1,2.551294556E0,8.121960297E0
6.413857825E1,1.299298096E-1,2.581980743E0,8.319399719E0
6.414851025E1,1.318757629E-1,2.634072418E0,8.576265564E0
6.415844325E1,1.754351807E-1,2.663561096E0,8.905431061E0
6.416837625E1,2.171983337E-1,2.685565338E0,9.158105621E0
6.417830925E1,2.601589966E-1,2.716850281E0,9.337432709E0
6.418824125E1,2.582130432E-1,2.729124756E0,9.583970032E0
6.419817425E1,2.565664673E-1,2.731070709E0,9.813742218E0
6.420810725E1,2.387535095E-1,2.707419891E0,9.975256348E0
6.421803925E1,1.815724182E-1,2.705324249E0,1.007734406E1
6.422797225E1,3.098556519E-2,2.763403473E0,1.013078293E1
6.423790525E1,-1.032852173E-1,2.825524292E0,1.032343231E1
6.424783725E1,-1.052311707E-1,2.809956665E0,1.071187454E1
6.425777025E1,4.730163574E-2,2.736609192E0,1.115106125E1
6.426770325E1,1.914518738E-1,2.622696075E0,1.157108780E1
6.427763625E1,3.471281433E-1,2.461032257E0,1.198392929E1
6.428756825E1,5.228627014E-1,2.367327118E0,1.213571365E1
6.429750125E1,6.292913818E-1,2.411784668E0,1.210862000E1
6.430743425E1,7.159611511E-1,2.373763733E0,1.204215820E1
6.431736725E1,9.797126770E-1,2.278412018E0,1.212284042E1
6.432729925E1,1.304686890E0,2.362237701E0,1.196776291E1
6.433723225E1,1.321751404E0,2.579136658E0,1.166569107E1
6.434716525E1,1.085243225E0,2.711760864E0,1.155222702E1
6.435709725E1,8.860075378E-1,2.760409698E0,1.142229721E1
6.436703025E1,8.840615845E-1,2.706072693E0,1.132829269E1
6.437696325E1,9.449848938E-1,2.614912262E0,1.132574799E1
6.438689525E1,1.168470154E0,2.343376923E0,1.127590164E1
6.439682825E1,1.317260742E0,1.825004883E0,1.134341125E1
6.440676125E1,1.345402222E0,1.289867706E0,1.147154480E1
6.441669425E1,1.377585297E0,9.949809265E-1,1.147723297E1
6.442662625E1,1.319506073E0,8.837622070E-1,1.104089035E1
6.443655925E1,1.297801208E0,7.090754700E-1,1.058583664E1
6.444649225E1,1.227896576E0,5.587879944E-1,1.006132736E1
6.445642438E1,1.045126648E0,5.920188904E-1,9.514514465E0
6.446635738E1,9.550140381E-1,7.357200623E-1,9.186845856E0
6.447629037E1,8.672964478E-1,8.074209595E-1,9.306746521E0
6.448622338E1,8.737330627E-1,7.581733704E-1,9.554181976E0
6.449615538E1,9.202862549E-1,7.596702576E-1,9.502988434E0
6.450608837E1,1.021176453E0,7.806266785E-1,9.542655945E0
6.451602138E1,1.085392914E0,8.364605713E-1,9.635762329E0
6.452595338E1,1.041833496E0,9.009764099E-1,9.625733185E0
6.453588638E1,1.005758514E0,9.198371887E-1,9.424850922E0
6.454581937E1,9.514215088E-1,8.610095215E-1,9.210047607E0
6.455575238E1,1.127904510E0,7.607180786E-1,8.976682892E0
6.456568438E1,1.301992493E0,7.069798279E-1,8.615933075E0
6.457561737E1,1.335373077E0,7.780819702E-1,8.341703339E0
6.458555038E1,1.198108521E0,1.029708710E0,8.126600647E0
6.459548238E1,9.821076965E-1,1.318458252E0,7.999814301E0
6.460541538E1,8.367599487E-1,1.565594330E0,7.943980408E0
6.461534837E1,8.155041504E-1,1.728904724E0,7.800279236E0
6.462528138E1,7.734416199E-1,1.735191650E0,7.602540436E0
6.463521338E1,7.369175720E-1,1.700613556E0,7.675289154E0
6.464514637E1,7.378157043E-1,1.743723907E0,7.685318298E0
6.465507938E1,7.212002563E-1,1.791923676E0,7.665559387E0
6.466501138E1,7.120692444E-1,1.793570251E0,7.739056549E0
6.467494438E1,7.607180786E-1,1.775008850E0,7.811206512E0
6.468487737E1,8.758287048E-1,1.744472351E0,7.864495697E0
6.469481038E1,1.011596375E0,1.707948303E0,8.006699982E0
6.470474238E1,1.301842804E0,1.712738342E0,8.096064148E0
6.471467537E1,1.372944946E0,1.860481110E0,8.018076324E0
6.472460838E1,1.257385254E0,2.033371582E0,7.990084534E0
6.473454038E1,1.151405640E0,2.210603027E0,8.037984924E0
6.474447338E1,1.130000153E0,2.367177429E0,8.103249207E0
6.475440637E1,1.183139648E0,2.485281830E0,8.137228546E0
6.476433837E1,1.188378754E0,2.551444244E0,8.199648743E0
6.477427138E1,1.094374237E0,2.595003662E0,8.339607697E0
6.478420437E1,9.936337280E-1,2.645299072E0,8.509953461E0
6.479413738E1,9.907896423E-1,2.698887634E0,8.700956268E0
6.480406937E1,9.683363342E-1,2.757864990E0,8.909772034E0
6.481400238E1,8.828640747E-1,2.880160675E0,9.143735504E0
6.482393537E1,8.318202209E-1,2.978206787E0,9.458381195E0
6.483386838E1,8.737330627E-1,2.970572662E0,9.855505371E0
6.484380038E1,9.701325989E-1,2.891836395E0,1.019050873E1
6.485373337E1,1.080004120E0,2.785258026E0,1.062595322E1
6.486366638E1,1.254990234E0,2.656974792E0,1.085063599E1
6.487359837E1,1.264420624E0,2.597099304E0,1.131676666E1
6.488353138E1,1.264570312E0,2.622546387E0,1.158994858E1
6.489346437E1,1.119222565E0,2.755020905E0,1.158171570E1
6.490339637E1,8.288264465E-1,2.792443085E0,1.161898819E1
6.491332938E1,6.161187744E-1,2.552342377E0,1.166628983E1
6.492326237E1,5.562432861E-1,2.177372131E0,1.174218201E1
6.493319537E1,5.227130127E-1,1.871408386E0,1.180475189E1
6.494312737E1,4.167333984E-1,1.665436707E0,1.188528442E1
6.495306038E1,3.817062378E-1,1.547481995E0,1.216385513E1
6.496299337E1,5.057981873E-1,1.489253082E0,1.246353195E1
6.497292537E1,7.813751221E-1,1.398392029E0,1.254256760E1
6.498285838E1,9.493258667E-1,1.266216888E0,1.242730728E1
6.499279137E1,9.928852844E-1,1.249302063E0,1.221564743E1
6.500272437E1,9.518705750E-1,1.409169617E0,1.152528305E1
6.501265637E1,7.376660156E-1,1.586550751E0,1.070768326E1
6.502258938E1,3.876937866E-1,1.773212585E0,1.030202682E1
6.503252237E1,1.393601990E-1,2.003583527E0,1.010548553E1
6.504245437E1,1.448986816E-1,2.209405518E0,9.822723541E0
6.505238738E1,-8.083190918E-3,2.390229492E0,9.634265442E0
6.506232038E1,-6.092330933E-2,2.601290588E0,9.621092834E0
6.507225337E1,-8.382568359E-2,2.715503082E0,9.617200928E0
