"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.950308546E1,1.172091113E-3,-9.085156024E-2,4.494807869E-2
8.951301746E1,1.257600933E-1,-1.690254509E-1,1.015591621E-1
8.952295046E1,2.148651928E-1,-2.844189107E-1,1.321767271E-1
8.953288346E1,2.456598580E-1,-3.705985248E-1,1.527845412E-1
8.954281646E1,2.255664319E-1,-3.990898132E-1,1.519584358E-1
8.955274946E1,1.680645198E-1,-4.076915383E-1,1.114272550E-1
8.956268146E1,5.904296041E-2,-4.258078635E-1,3.673744947E-2
8.957261446E1,-9.942870587E-2,-4.430614114E-1,-4.073763639E-2
8.958254746E1,-2.907017171E-1,-4.264913201E-1,-8.941023797E-2
8.959248046E1,-4.643960297E-1,-3.714070320E-1,-1.173310876E-1
8.960241346E1,-5.659431219E-1,-2.984976768E-1,-1.191327125E-1
8.961234546E1,-5.581533909E-1,-2.302960008E-1,-1.123951823E-1
8.962227846E1,-4.288167357E-1,-1.748322845E-1,-1.072940826E-1
8.963221146E1,-2.096164674E-1,-1.306933165E-1,-1.117594093E-1
8.964214446E1,5.690764636E-2,-9.807617962E-2,-1.201013103E-1
8.965207646E1,3.298683167E-1,-9.100708365E-2,-1.282311380E-1
8.966200946E1,5.464884043E-1,-1.001544073E-1,-1.470929235E-1
8.967194246E1,6.519288421E-1,-1.413319409E-1,-1.861817390E-1
8.968187546E1,6.159726977E-1,-2.006155849E-1,-2.464096397E-1
8.969180846E1,4.543537498E-1,-2.197336257E-1,-3.161093593E-1
8.970174146E1,2.110622823E-1,-1.661032736E-1,-3.721812963E-1
8.971167346E1,-2.943234146E-2,-5.450937524E-2,-4.115188420E-1
8.972160646E1,-2.183142602E-1,6.079025939E-2,-4.300599396E-1
8.973153946E1,-3.106204867E-1,1.539071649E-1,-4.284122288E-1
8.974147246E1,-3.109347522E-1,2.330234796E-1,-3.996247351E-1
8.975140446E1,-2.401764095E-1,2.935222685E-1,-3.545067906E-1
8.976133746E1,-1.318128556E-1,3.036592603E-1,-2.925841510E-1
8.977127046E1,-8.742857724E-3,2.727735341E-1,-2.366955876E-1
8.978120346E1,1.146264076E-1,2.005791962E-1,-1.950073540E-1
8.979113646E1,2.174768895E-1,1.147937179E-1,-1.839941144E-1
8.980106946E1,3.036819398E-1,5.566795170E-2,-1.968418360E-1
8.981100146E1,3.526017964E-1,4.276786372E-2,-2.237719893E-1
8.982093446E1,3.627403677E-1,7.880113274E-2,-2.534146011E-1
8.983086746E1,3.318842053E-1,1.236551628E-1,-2.730138600E-1
8.984080046E1,2.571938336E-1,1.522061080E-1,-2.765845656E-1
8.985073246E1,1.658892035E-1,1.521240920E-1,-2.521434128E-1
8.986066546E1,6.953064352E-2,1.376633793E-1,-2.158915102E-1
8.987059846E1,1.145459479E-3,1.136405915E-1,-1.796647906E-1
8.988053146E1,-2.922202088E-2,9.325221926E-2,-1.584431678E-1
8.989046446E1,-2.748457342E-2,8.751550317E-2,-1.473969072E-1
8.990039646E1,8.553883061E-3,8.852622658E-2,-1.438291669E-1
8.991032946E1,5.137911066E-2,7.700859010E-2,-1.328534782E-1
8.992026246E1,7.981767505E-2,7.508312166E-2,-1.127135828E-1
8.993019546E1,9.596708417E-2,8.002408594E-2,-8.141558617E-2
8.994012846E1,1.026693135E-1,9.276499599E-2,-5.066835508E-2
8.995006046E1,1.009036377E-1,1.060911864E-1,-2.644184604E-2
8.995999346E1,8.714850992E-2,1.358145922E-1,-1.971666515E-2
8.996992646E1,7.467240095E-2,1.779908091E-1,-2.475430071E-2
8.997985946E1,6.893793494E-2,2.005151808E-1,-3.474206105E-2
8.998979246E1,6.677252054E-2,2.073376775E-1,-4.114589840E-2
8.999972446E1,5.924970284E-2,1.999632567E-1,-3.927242011E-2
9.000965746E1,5.126820877E-2,1.807589382E-1,-1.712157577E-2
9.001959046E1,4.049378261E-2,1.588805914E-1,1.523647830E-2
9.002952346E1,2.089877613E-2,1.274302453E-1,5.563236773E-2
9.003945646E1,2.379342681E-3,1.032488570E-1,8.767291903E-2
9.004938846E1,-6.755832583E-3,9.099937975E-2,1.287276745E-1
9.005932146E1,-1.085562631E-2,7.936137170E-2,1.661115140E-1
9.006925446E1,-1.935137622E-2,7.125976682E-2,1.971112341E-1
9.007918746E1,-2.285807207E-2,7.752895355E-2,2.210837752E-1
9.008912046E1,-1.980901882E-2,8.483640105E-2,2.446375787E-1
9.009905246E1,-2.271044999E-2,8.995775878E-2,2.532832921E-1
9.010898546E1,-3.929901496E-2,9.529872984E-2,2.436096072E-1
9.011891846E1,-6.472797692E-2,1.046032310E-1,2.275511324E-1
9.012885146E1,-9.631413221E-2,1.100954711E-1,2.051286548E-1
9.013878446E1,-1.317565143E-1,1.357533485E-1,1.732982993E-1
9.014871646E1,-1.446206421E-1,1.766520441E-1,1.477151811E-1
9.015864946E1,-1.400917768E-1,2.052986622E-1,1.257184297E-1
9.016858246E1,-1.359569579E-1,2.048030347E-1,1.108955368E-1
9.017851546E1,-1.445932835E-1,1.998722553E-1,1.104480103E-1
9.018844846E1,-1.521726400E-1,1.920955628E-1,1.145958826E-1
9.019838046E1,-1.850663424E-1,1.447318494E-1,1.088341549E-1
9.020831346E1,-2.640604675E-1,4.126192257E-2,9.469436109E-2
9.021824646E1,-3.702726364E-1,-6.505901366E-2,9.455189109E-2
9.022817946E1,-4.632545114E-1,-1.442182809E-1,1.122392714E-1
9.023811246E1,-5.256187916E-1,-1.781570613E-1,1.251132637E-1
9.024804446E1,-5.257839561E-1,-1.462840885E-1,1.357355565E-1
9.025797746E1,-4.619434178E-1,-1.468964480E-2,1.556589901E-1
9.026791046E1,-3.163955510E-1,1.059310511E-1,2.141982019E-1
9.027784346E1,-9.482063353E-2,2.259117514E-1,2.946069241E-1
9.028777646E1,1.122774258E-1,2.756838500E-1,3.736096025E-1
9.029770846E1,2.511457801E-1,1.538449675E-1,4.379495680E-1
9.030764146E1,3.047688007E-1,-5.348505825E-2,4.674528539E-1
9.031757446E1,2.834172547E-1,-2.659518123E-1,4.454430342E-1
9.032750746E1,2.043400109E-1,-4.312859178E-1,3.742439747E-1
9.033744046E1,8.115966618E-2,-4.883432686E-1,2.734368145E-1
9.034737246E1,-5.827891827E-2,-4.680550396E-1,1.893307269E-1
9.035730546E1,-1.710057110E-1,-4.020335674E-1,1.419321597E-1
9.036723846E1,-2.288562357E-1,-3.061776161E-1,1.313982904E-1
9.037717146E1,-2.389903218E-1,-2.085479498E-1,1.331308335E-1
9.038710446E1,-2.068558186E-1,-1.410624087E-1,1.433043778E-1
9.039703646E1,-1.538976431E-1,-9.451653808E-2,1.529200226E-1
9.040696946E1,-9.614247829E-2,-7.169644535E-2,1.537413448E-1
9.041690246E1,-4.779407755E-2,-6.930320710E-2,1.429936886E-1
9.042683546E1,-1.600366086E-2,-6.701102108E-2,1.327216178E-1
9.043676846E1,6.415021140E-3,-6.637641788E-2,1.170530841E-1
9.044670046E1,2.044402249E-2,-5.789878219E-2,1.039063931E-1
9.045663346E1,4.637655243E-2,-3.618563712E-2,9.524060041E-2
9.046656646E1,8.438998461E-2,-1.940719038E-2,9.119232744E-2
9.047649963E1,1.345265806E-1,-1.070679910E-2,9.111940116E-2
9.048643163E1,1.889056712E-1,-6.435088813E-3,9.420973063E-2
9.049636462E1,2.354375869E-1,-2.045523003E-2,1.026585773E-1
9.050629763E1,2.673741877E-1,-3.411778063E-2,1.026258245E-1
9.051623062E1,2.721298039E-1,-4.792106897E-2,8.923743665E-2
9.052616363E1,2.513763309E-1,-4.305547476E-2,6.813881546E-2
9.053609663E1,2.114241868E-1,-2.116943896E-2,4.115829989E-2
9.054602863E1,1.663003862E-1,3.788907081E-3,1.779945008E-2
9.055596162E1,1.254720539E-1,2.893263847E-2,-4.693486728E-3
9.056589463E1,1.029451787E-1,4.773801565E-2,-1.874645427E-2
9.057582762E1,9.359128028E-2,5.267155543E-2,-3.390159458E-2
9.058575962E1,1.042244807E-1,4.658330604E-2,-4.501070082E-2
9.059569263E1,1.227393150E-1,3.134809807E-2,-5.045467243E-2
9.060562563E1,1.542218626E-1,1.746983081E-2,-5.438975617E-2
9.061555862E1,1.910118014E-1,1.568599604E-2,-5.753935128E-2
9.062549163E1,2.239404619E-1,5.330294371E-3,-6.685055792E-2
9.063542363E1,2.286911607E-1,-1.347542182E-2,-8.017192036E-2
9.064535662E1,2.013471574E-1,-2.996917628E-2,-9.542171657E-2
9.065528963E1,1.463456154E-1,-5.397840217E-2,-1.107424349E-1
9.066522263E1,7.970026881E-2,-7.029239088E-2,-1.255235076E-1
9.067515562E1,1.640483923E-2,-6.000043079E-2,-1.420015693E-1
9.068508762E1,-2.705315500E-2,-2.169512026E-2,-1.593592614E-1
9.069502063E1,-5.865216628E-2,2.512840554E-3,-1.803840697E-1
9.070495362E1,-6.554815173E-2,2.804802731E-2,-1.829689294E-1
9.071488663E1,-5.244057626E-2,3.471977264E-2,-1.738700122E-1
9.072481963E1,-3.712154180E-2,3.248804435E-2,-1.568034142E-1
9.073475163E1,-3.338321671E-2,4.493669793E-2,-1.402261108E-1
9.074468462E1,-4.138521478E-2,6.900421530E-2,-1.197938100E-1
9.075461763E1,-5.021237954E-2,7.661437988E-2,-7.914194465E-2
9.076455062E1,-5.259963870E-2,6.545121223E-2,-2.695330977E-2
9.077448363E1,-3.384208307E-2,4.921013489E-2,3.392931074E-2
9.078441563E1,1.795453578E-2,1.140682772E-2,7.342399657E-2
9.079434863E1,5.529760942E-2,-5.643897504E-2,6.713040173E-2
9.080428162E1,5.012255535E-2,-1.288362145E-1,3.781671822E-2
9.081421463E1,6.483660545E-4,-1.676890105E-1,1.744637731E-3
9.082414762E1,-9.121817350E-2,-1.646482050E-1,-5.568776280E-2
9.083407962E1,-2.168155909E-1,-1.319558769E-1,-1.267054975E-1
9.084401263E1,-3.605911136E-1,-9.516723454E-2,-1.880016178E-1
9.085394563E1,-5.015372634E-1,-7.622345537E-2,-2.142001837E-1
9.086387862E1,-6.287229061E-1,-7.897130400E-2,-2.149189711E-1
9.087381163E1,-7.115181684E-1,-1.151158214E-1,-1.775585413E-1
9.088374363E1,-7.211409807E-1,-1.545151472E-1,-1.219048649E-1
9.089367662E1,-6.396385431E-1,-1.673824489E-1,-4.243556783E-2
9.090360963E1,-4.613617659E-1,-1.544544101E-1,5.838159099E-2
9.091354262E1,-2.234408855E-1,-1.177814603E-1,1.599108577E-1
9.092347562E1,4.423316568E-2,-8.314651996E-2,2.465059310E-1
9.093340762E1,2.956616879E-1,-7.656478137E-2,3.016924858E-1
9.094334063E1,4.829780459E-1,-6.396003813E-2,3.128974438E-1
9.095327362E1,5.527685285E-1,-8.949585259E-2,2.871737182E-1
9.096320663E1,4.969313145E-1,-1.363893300E-1,2.437889576E-1
9.097313962E1,3.340094388E-1,-1.838452816E-1,1.808772683E-1
9.098307162E1,1.000107899E-1,-1.534666121E-1,8.931141347E-2
9.099300462E1,-1.667487323E-1,-8.483614773E-2,-2.435283735E-2
9.100293763E1,-3.897408247E-1,-3.196680918E-3,-1.383662373E-1
9.101287062E1,-5.095556974E-1,1.027774811E-1,-2.360350937E-1
9.102280363E1,-5.235511661E-1,1.781004667E-1,-3.100808263E-1
9.103273563E1,-4.637456834E-1,1.963141710E-1,-3.544581532E-1
9.104266862E1,-3.500446677E-1,1.790550202E-1,-3.602678478E-1
9.105260163E1,-2.023220956E-1,1.462189406E-1,-3.367505968E-1
9.106253463E1,-4.554526508E-2,1.214715093E-1,-3.017835617E-1
9.107246762E1,1.078429595E-1,1.124559119E-1,-2.604291737E-1
9.108239962E1,2.333835661E-1,1.079871282E-1,-2.168500274E-1
9.109233263E1,3.135766983E-1,9.821936488E-2,-1.766053885E-1
9.110226562E1,3.401329517E-1,7.925951481E-2,-1.473990381E-1
9.111219863E1,3.124306202E-1,5.089019611E-2,-1.364281625E-1
9.112213163E1,2.513124049E-1,2.758540213E-2,-1.417209208E-1
9.113206363E1,1.761785299E-1,6.179509684E-3,-1.497544348E-1
9.114199662E1,1.004259810E-1,2.226047218E-3,-1.679361016E-1
9.115192963E1,4.299318790E-2,2.663145773E-2,-1.985405684E-1
9.116186262E1,1.246244553E-2,6.342116743E-2,-2.318460643E-1
9.117179563E1,1.037917100E-2,8.623187244E-2,-2.523091733E-1
9.118172763E1,1.916787028E-2,9.574495256E-2,-2.513818443E-1
9.119166063E1,3.760246560E-2,1.056898236E-1,-2.345732599E-1
9.120159362E1,5.780413747E-2,1.224104911E-1,-2.045213580E-1
9.121152663E1,7.493314147E-2,1.325125694E-1,-1.730386019E-1
9.122145962E1,8.782603592E-2,1.460342407E-1,-1.537213624E-1
9.123139162E1,8.990451694E-2,1.599989086E-1,-1.384024769E-1
9.124132463E1,8.564665169E-2,1.662733108E-1,-1.300095171E-1
9.125125763E1,7.543449104E-2,1.669402868E-1,-1.213812828E-1
9.126119062E1,6.990469992E-2,1.640148163E-1,-1.093781441E-1
9.127112363E1,6.816825271E-2,1.573080719E-1,-9.271956235E-2
9.128105563E1,6.871419400E-2,1.628604978E-1,-8.603289723E-2
9.129098862E1,7.056497782E-2,1.838333458E-1,-8.367861807E-2
9.130092163E1,6.684960425E-2,1.923682392E-1,-7.120650262E-2
9.131085463E1,5.224380270E-2,1.722896546E-1,-5.337197334E-2
9.132078762E1,3.423364460E-2,1.623238474E-1,-2.344416641E-2
9.133071962E1,2.626576647E-2,1.544521302E-1,1.099757664E-2
9.134065263E1,2.364787832E-2,1.350177079E-1,4.517152533E-2
9.135058562E1,2.133416012E-2,1.163064614E-1,6.297963113E-2
9.136051863E1,2.060392126E-2,1.004657075E-1,8.073279262E-2
9.137045162E1,1.257236674E-2,8.201251924E-2,8.607335389E-2
9.138038363E1,-5.351506174E-3,5.560194701E-2,7.480125874E-2
9.139031662E1,-2.492905036E-2,3.898601234E-2,5.159571022E-2
9.140024963E1,-3.820251301E-2,3.362746537E-2,2.840064652E-2
9.141018262E1,-4.064999893E-2,4.312060028E-2,1.694512181E-2
9.142011563E1,1.111146528E-2,8.143922687E-2,3.148891032E-2
9.143004763E1,1.125764921E-1,1.306777149E-1,6.301545352E-2
9.143998063E1,2.232124656E-1,1.499302387E-1,9.757076949E-2
9.144991362E1,2.989012599E-1,1.480403244E-1,1.343821585E-1
9.145984663E1,3.198795021E-1,1.318211406E-1,1.556014270E-1
9.146977863E1,2.820268571E-1,8.859525621E-2,1.363435537E-1
9.147971125E1,1.839165390E-1,7.615989074E-3,8.393200487E-2
9.148964425E1,4.031424969E-2,-8.078018576E-2,1.983581670E-2
9.149957725E1,-1.222693399E-1,-1.175688282E-1,-3.014319390E-2
9.150951025E1,-2.689207792E-1,-8.665642887E-2,-6.118917465E-2
9.151944225E1,-3.538079560E-1,7.806964219E-3,-4.814155027E-2
9.152937525E1,-3.416334689E-1,1.481439173E-1,1.669573039E-2
9.153930825E1,-2.182303071E-1,2.872836888E-1,1.430400759E-1
9.154924125E1,3.832282964E-4,3.694747686E-1,2.903032899E-1
9.155917425E1,2.481120676E-1,3.726593852E-1,4.214876890E-1
9.156910625E1,4.406664073E-1,2.500816286E-1,4.948292971E-1
9.157903925E1,5.302317142E-1,1.744307950E-2,5.052795410E-1
9.158897225E1,4.886739850E-1,-2.416822165E-1,4.799340069E-1
9.159890525E1,3.574331403E-1,-4.870887995E-1,4.424502850E-1
9.160883825E1,1.727621108E-1,-5.906909108E-1,3.997460306E-1
9.161877025E1,-3.024373762E-2,-5.926701427E-1,3.546187580E-1
9.162870325E1,-2.199217379E-1,-5.243281126E-1,3.026537597E-1
9.163863625E1,-3.563392460E-1,-3.895167708E-1,2.597813904E-1
9.164856925E1,-4.280044138E-1,-2.429005653E-1,2.244624794E-1
9.165850225E1,-4.123575389E-1,-1.124884933E-1,2.044911683E-1
9.166843425E1,-3.154344559E-1,-1.222021226E-2,1.871729046E-1
9.167836725E1,-1.687150598E-1,4.343505949E-2,1.718882173E-1
9.168830025E1,-1.976050250E-2,5.976704881E-2,1.578287780E-1
9.169823325E1,1.069705412E-1,3.585958481E-2,1.493442208E-1
9.170816625E1,1.666302979E-1,-2.589020878E-2,1.447343826E-1
9.171809825E1,1.620762944E-1,-9.997322410E-2,1.553558707E-1
9.172803125E1,1.058364585E-1,-1.508162320E-1,1.769341975E-1
9.173796425E1,1.714067534E-2,-1.716325581E-1,1.905727834E-1
9.174789725E1,-7.724175602E-2,-1.600804329E-1,2.076994479E-1
9.175783025E1,-1.349649727E-1,-1.169950068E-1,2.178977579E-1
9.176776225E1,-1.435144544E-1,-8.432572335E-2,2.226246893E-1
9.177769525E1,-9.911928326E-2,-5.874473229E-2,2.066763490E-1
9.178762825E1,-1.281509642E-2,-4.282285273E-2,1.789639890E-1
9.179756125E1,8.375938237E-2,-4.137968644E-2,1.504713744E-1
9.180749425E1,1.533712894E-1,-5.648537353E-2,1.234164089E-1
9.181742625E1,1.788465530E-1,-7.142517716E-2,1.087399870E-1
9.182735925E1,1.602216661E-1,-7.118011266E-2,9.753086418E-2
9.183729225E1,1.199546680E-1,-4.343583435E-2,8.314819634E-2
9.184722525E1,8.314210176E-2,-2.029833384E-3,6.422770768E-2
9.185715825E1,6.797167659E-2,2.859119326E-2,5.379104242E-2
9.186709025E1,7.995018363E-2,4.293125123E-2,4.498767480E-2
9.187702325E1,1.137550175E-1,2.729715966E-2,3.348841146E-2
9.188695625E1,1.588849127E-1,2.287998796E-4,2.866105642E-3
9.189688925E1,1.926386058E-1,-2.842015587E-2,-4.471712559E-2
9.190682225E1,1.977165788E-1,-5.562698841E-2,-9.212721139E-2
9.191675425E1,1.655080318E-1,-7.482492179E-2,-1.351362020E-1
9.192668725E1,1.113880351E-1,-7.247538865E-2,-1.615747362E-1
9.193662025E1,5.400650203E-2,-5.136557668E-2,-1.806578785E-1
9.194655325E1,1.711220853E-2,-2.130990848E-2,-1.998626441E-1
9.195648625E1,-6.367816590E-3,1.480655093E-2,-2.130538225E-1
9.196641825E1,-7.682763971E-3,4.550759494E-2,-2.232506424E-1
9.197635125E1,1.545690931E-2,5.538979173E-2,-2.309389263E-1
9.198628425E1,4.361742735E-2,4.981768131E-2,-2.376487404E-1
9.199621725E1,6.744073331E-2,3.353724629E-2,-2.480209619E-1
9.200615025E1,7.162788510E-2,2.890912443E-2,-2.649609745E-1
9.201608225E1,5.598793924E-2,3.336938471E-2,-2.749781907E-1
9.202601525E1,2.498528361E-2,3.311385959E-2,-2.713021040E-1
9.203594825E1,3.774803132E-3,2.753400430E-2,-2.439612895E-1
9.204588125E1,1.491369097E-3,3.267345950E-2,-2.074395120E-1
9.205581425E1,2.883271314E-2,4.675039649E-2,-1.818537265E-1
9.206574625E1,4.616741836E-2,4.010524601E-2,-1.698749065E-1
9.207567925E1,3.772333264E-2,1.423157379E-2,-1.589873731E-1
9.208561225E1,-7.614204660E-3,-1.423947886E-2,-1.391846240E-1
9.209554525E1,-7.327283919E-2,-3.245656565E-2,-1.247377619E-1
9.210547825E1,-1.601500511E-1,-4.698989168E-2,-1.405722648E-1
9.211541025E1,-2.859276831E-1,-6.404770166E-2,-1.839682162E-1
9.212534325E1,-4.389203191E-1,-9.207915515E-2,-2.266838700E-1
9.213527625E1,-5.839925408E-1,-1.441423446E-1,-2.411435097E-1
9.214520925E1,-6.717401743E-1,-2.065113634E-1,-2.240747660E-1
9.215514225E1,-6.693925858E-1,-2.603735328E-1,-1.848171055E-1
9.216507425E1,-5.716080666E-1,-2.766354978E-1,-1.277356744E-1
9.217500725E1,-3.782822490E-1,-1.942040026E-1,-7.322556525E-2
9.218494025E1,-1.175613254E-1,-1.001867577E-1,-2.460386977E-2
9.219487325E1,1.884774268E-1,1.353714801E-2,2.401586622E-2
9.220480625E1,4.606381059E-1,8.824481070E-2,6.246459112E-2
9.221473825E1,6.382533908E-1,6.142012030E-2,8.484099805E-2
9.222467125E1,6.880732179E-1,-1.322253980E-2,8.949797601E-2
9.223460425E1,6.175642014E-1,-6.653449684E-2,5.987909436E-2
9.224453725E1,4.705411494E-1,-4.223093390E-2,1.475874800E-2
9.225447025E1,2.614702284E-1,2.488445491E-2,-6.110938638E-2
9.226440225E1,2.517363057E-2,8.164003491E-2,-1.404426545E-1
9.227433525E1,-1.623541862E-1,1.451220661E-1,-2.055217922E-1
9.228426825E1,-2.731614709E-1,1.930271536E-1,-2.562989891E-1
9.229420125E1,-2.895961106E-1,1.987031549E-1,-2.863202691E-1
9.230413325E1,-2.299784571E-1,1.665146798E-1,-3.013325632E-1
9.231406625E1,-1.288901865E-1,1.133763492E-1,-2.845298648E-1
9.232399925E1,-1.322521921E-2,5.192755908E-2,-2.570497096E-1
9.233393225E1,9.728690982E-2,1.204512268E-2,-2.227394283E-1
9.234386525E1,1.891314983E-1,1.860747486E-2,-1.982813179E-1
9.235379825E1,2.539525926E-1,5.512341112E-2,-1.886958033E-1
9.236373025E1,2.947035730E-1,8.501499891E-2,-1.816301495E-1
9.237366325E1,3.039873540E-1,8.860947192E-2,-1.624268889E-1
9.238359625E1,2.868164480E-1,6.745009124E-2,-1.434985846E-1
9.239352925E1,2.384534329E-1,3.843308240E-2,-1.261169314E-1
9.240346125E1,1.728789061E-1,1.286777016E-2,-1.127610430E-1
9.241339425E1,1.045869291E-1,3.575733863E-3,-1.035012305E-1
9.242332725E1,5.320219323E-2,1.247427240E-2,-9.725015610E-2
9.243326025E1,3.187559918E-2,3.771890700E-2,-9.483227879E-2
9.244319325E1,2.558184788E-2,5.559174344E-2,-1.026577279E-1
9.245312525E1,2.977313101E-2,5.413765833E-2,-1.098703668E-1
9.246305825E1,3.798082471E-2,4.397130758E-2,-1.085102260E-1
9.247299125E1,5.575076863E-2,4.277607799E-2,-1.009489819E-1
9.248292750E1,7.272956520E-2,3.960561380E-2,-9.251839668E-2
9.249286050E1,8.254916966E-2,4.115770385E-2,-8.053576946E-2
9.250279250E1,7.724136859E-2,5.115167424E-2,-6.688676029E-2
9.251272550E1,6.049833447E-2,6.591331214E-2,-5.515393242E-2
9.252265850E1,4.105437547E-2,8.293748647E-2,-4.675351456E-2
9.253259150E1,2.903206833E-2,1.001518965E-1,-3.926577047E-2
9.254252450E1,3.607993200E-2,1.226772070E-1,-3.319261223E-2
9.255245650E1,6.345057487E-2,1.428943276E-1,-1.473264769E-2
9.256238950E1,9.828479588E-2,1.372621655E-1,4.621022847E-3
9.257232250E1,1.145284846E-1,1.074968129E-1,2.396249771E-2
9.258225550E1,1.103458703E-1,7.064890116E-2,5.178278312E-2
9.259218850E1,8.100795746E-2,3.116993792E-2,8.195532858E-2
9.260212050E1,3.323141858E-2,1.532796770E-3,1.085598543E-1
9.261205350E1,-1.256776135E-2,1.987398602E-3,1.326747835E-1
9.262198650E1,-4.624122381E-2,9.813394397E-3,1.450694799E-1
9.263191950E1,-6.816782802E-2,2.019332908E-2,1.450811923E-1
9.264185250E1,-7.141874731E-2,2.538889088E-2,1.418481171E-1
9.265178450E1,-6.711534411E-2,1.617994718E-2,1.395689845E-1
9.266171750E1,-5.553801730E-2,7.430576719E-3,1.416143030E-1
9.267165050E1,-3.917529061E-2,2.200685814E-2,1.372480541E-1
9.268158350E1,-3.888995200E-2,4.969395697E-2,1.256797761E-1
9.269151650E1,-7.077517360E-2,9.558075666E-2,1.100938916E-1
9.270144850E1,-1.003664359E-1,1.767928302E-1,1.002672091E-1
9.271138150E1,-8.911671489E-2,2.784038484E-1,1.018147692E-1
9.272131450E1,-4.114009067E-2,3.354438543E-1,1.091859415E-1
9.273124750E1,1.852648216E-3,3.215554655E-1,1.214271635E-1
9.274118050E1,1.865544170E-2,2.776355445E-1,1.379604936E-1
9.275111250E1,-6.728210952E-3,2.240338326E-1,1.378470510E-1
9.276104550E1,-7.233534008E-2,1.451307088E-1,1.178614497E-1
9.277097850E1,-1.675697118E-1,6.360122561E-2,8.894964308E-2
9.278091150E1,-2.618660033E-1,7.677862421E-3,8.095107973E-2
9.279084450E1,-3.417067826E-1,-3.693835810E-3,1.128517538E-1
9.280077650E1,-3.809211552E-1,3.655452281E-2,1.716996133E-1
9.281070950E1,-3.388450742E-1,1.559717357E-1,2.678708732E-1
9.282064250E1,-2.138381302E-1,3.010827899E-1,3.748753369E-1
9.283057550E1,-2.290866338E-2,3.691172600E-1,4.743020535E-1
9.284050850E1,1.772731394E-1,3.710719049E-1,5.292688012E-1
9.285044050E1,3.213019371E-1,2.479526550E-1,5.295942426E-1
9.286037350E1,3.768809736E-1,3.749538213E-2,4.859017134E-1
9.287030650E1,3.309323788E-1,-2.135080844E-1,4.169836342E-1
9.288023950E1,1.937053353E-1,-3.999403417E-1,3.380842805E-1
9.289017250E1,-8.899897803E-4,-4.912074208E-1,2.623285353E-1
9.290010450E1,-1.993616074E-1,-5.138294101E-1,2.081925124E-1
9.291003750E1,-3.594969511E-1,-4.691317081E-1,1.800673902E-1
9.291997050E1,-4.614252150E-1,-3.823718429E-1,1.581345201E-1
9.292990350E1,-5.122018456E-1,-2.497059256E-1,1.451287121E-1
9.293983650E1,-5.128542781E-1,-1.022874638E-1,1.458503604E-1
9.294976850E1,-4.653879702E-1,6.526635960E-3,1.513932049E-1
9.295970150E1,-3.943260014E-1,6.696604192E-2,1.458350569E-1
9.296963450E1,-3.163550496E-1,8.408857137E-2,1.395105869E-1
9.297956750E1,-2.414016277E-1,8.395452052E-2,1.280019581E-1
9.298950050E1,-1.725125760E-1,7.263316214E-2,1.303101182E-1
9.299943250E1,-1.088295057E-1,4.090660065E-2,1.275306940E-1
9.300936550E1,-5.364374816E-2,4.458576441E-3,1.249740645E-1
9.301929850E1,-1.277449727E-2,-2.458651364E-2,1.205541790E-1
9.302923150E1,1.376336999E-2,-4.149199277E-2,1.145849675E-1
9.303916450E1,2.104038186E-2,-5.921189487E-2,1.055016443E-1
9.304909650E1,1.296354644E-2,-8.168844879E-2,9.495765716E-2
9.305902950E1,6.145544350E-3,-8.910904825E-2,8.271490037E-2
9.306896250E1,4.608101211E-3,-8.037148416E-2,7.664769143E-2
9.307889550E1,5.395106040E-3,-9.295100719E-2,6.744088233E-2
