"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.354993071E1,1.810700607E1,3.781143188E0,-3.324969482E1
2.355986371E1,1.835760307E1,3.831779480E0,-3.314987183E1
2.356979671E1,1.818426514E1,3.704216003E0,-3.297134399E1
2.357972871E1,1.822221565E1,3.543731689E0,-3.294192505E1
2.358966171E1,1.840910339E1,3.324737549E0,-3.299703979E1
2.359959471E1,1.855063629E1,3.356948853E0,-3.257446289E1
2.360952671E1,1.897223473E1,3.185958862E0,-3.250820923E1
2.361945971E1,1.889067268E1,3.017738342E0,-3.222412109E1
2.362939171E1,1.870028114E1,2.879913330E0,-3.249551392E1
2.363932471E1,1.900193405E1,3.036582947E0,-3.244430542E1
2.364925771E1,1.898616982E1,2.999427795E0,-3.248062134E1
2.365918971E1,1.861174011E1,2.996643066E0,-3.239883423E1
2.366912271E1,1.884560013E1,2.592056274E0,-3.243231201E1
2.367905571E1,1.899111557E1,2.454223633E0,-3.252102661E1
2.368898771E1,1.906641197E1,2.022720337E0,-3.247372437E1
2.369892071E1,1.894221115E1,1.954437256E0,-3.264968872E1
2.370885371E1,1.899890900E1,2.050285339E0,-3.220672607E1
2.371878571E1,1.916218185E1,1.960853577E0,-3.233285522E1
2.372871871E1,1.899542618E1,1.719894409E0,-3.224484253E1
2.373865171E1,1.896103287E1,1.995300293E0,-3.205258179E1
2.374858371E1,1.837053680E1,1.659004211E0,-3.214685059E1
2.375851671E1,1.831532478E1,1.816650391E0,-3.250305176E1
2.376844971E1,1.805892563E1,1.762565613E0,-3.258239746E1
2.377838171E1,1.822377777E1,2.051269531E0,-3.262210083E1
2.378831471E1,1.816997528E1,1.926002502E0,-3.250396729E1
2.379824671E1,1.841846848E1,1.950195312E0,-3.241732788E1
2.380817971E1,1.851523781E1,1.619804382E0,-3.233950806E1
2.381811271E1,1.866167450E1,1.736618042E0,-3.271264648E1
2.382804471E1,1.830711365E1,1.371047974E0,-3.262289429E1
2.383797771E1,1.853682709E1,1.665634155E0,-3.261672974E1
2.384791071E1,1.826358032E1,1.190971375E0,-3.200064087E1
2.385784271E1,1.846461487E1,1.378967285E0,-3.217654419E1
2.386777571E1,1.807306671E1,1.310668945E0,-3.208828735E1
2.387770871E1,1.854849243E1,1.206886292E0,-3.251940918E1
2.388764071E1,1.850985718E1,6.236267090E-1,-3.215698242E1
2.389757371E1,1.865710831E1,9.303970337E-1,-3.211849976E1
2.390750671E1,1.828293419E1,4.500350952E-1,-3.224420166E1
2.391743871E1,1.858143425E1,3.796920776E-1,-3.235845947E1
2.392737171E1,1.838357925E1,1.921081543E-2,-3.237411499E1
2.393730471E1,1.864048004E1,-8.646392822E-2,-3.284881592E1
2.394723671E1,1.856715775E1,-2.362976074E-1,-3.281677246E1
2.395716971E1,1.901716232E1,-8.380889893E-2,-3.286657715E1
2.396710271E1,1.866579819E1,-3.083190918E-1,-3.260800171E1
2.397703471E1,1.899936676E1,-1.523971558E-1,-3.283288574E1
2.398696771E1,1.872379303E1,-4.891433716E-1,-3.252786255E1
2.399689971E1,1.877836418E1,-6.450347900E-1,-3.228518677E1
2.400683271E1,1.908231735E1,-9.187469482E-1,-3.220169067E1
2.401676571E1,1.902858734E1,-7.239761353E-1,-3.298461914E1
2.402669771E1,1.866645050E1,-1.071708679E0,-3.231921387E1
2.403663071E1,1.924418068E1,-1.043685913E0,-3.251715088E1
2.404656371E1,1.924418068E1,-1.043685913E0,-3.251715088E1
2.405649571E1,1.887397575E1,-1.220336914E0,-3.272460938E1
2.406642871E1,1.935703850E1,-1.075050354E0,-3.289627075E1
2.407636171E1,1.894704247E1,-1.312721252E0,-3.272360229E1
2.408629371E1,1.951268005E1,-9.355545044E-1,-3.291961670E1
2.409622671E1,1.889608574E1,-1.348907471E0,-3.253289795E1
2.410615971E1,1.928033638E1,-9.333419800E-1,-3.253488159E1
2.411609171E1,1.895012283E1,-1.046585083E0,-3.217239380E1
2.412602471E1,1.941561699E1,-7.874145508E-1,-3.268215942E1
2.413595771E1,1.899820900E1,-1.081520081E0,-3.248602295E1
2.414588971E1,1.941338730E1,-8.151626587E-1,-3.251278687E1
2.415582271E1,1.897274017E1,-6.577682495E-1,-3.262701416E1
2.416575571E1,1.944410515E1,-5.913696289E-1,-3.278393555E1
2.417568771E1,1.879101944E1,-8.545837402E-1,-3.291943359E1
2.418562071E1,1.952933884E1,-7.537231445E-1,-3.309863281E1
2.419555271E1,1.888368988E1,-8.890228271E-1,-3.291448975E1
2.420548571E1,1.935895157E1,-7.906723022E-1,-3.291799927E1
2.421541871E1,1.890496063E1,-1.128044128E0,-3.268869019E1
2.422535071E1,1.937401199E1,-9.887695312E-1,-3.305624390E1
2.423528371E1,1.903104591E1,-1.079399109E0,-3.267486572E1
2.424521671E1,1.969178009E1,-8.138122559E-1,-3.279724121E1
2.425514871E1,1.909138107E1,-1.064582825E0,-3.265216064E1
2.426508171E1,1.956931305E1,-4.964599609E-1,-3.313330078E1
2.427501471E1,1.896257019E1,-6.346588135E-1,-3.311584473E1
2.428494671E1,1.957049942E1,-2.150878906E-1,-3.310897827E1
2.429487971E1,1.907950211E1,-5.876770020E-1,-3.287435913E1
2.430481271E1,1.971570206E1,-1.863098145E-1,-3.323016357E1
2.431474471E1,1.939797401E1,-5.897140503E-1,-3.273880005E1
2.432467771E1,2.017200470E1,-2.809753418E-1,-3.375561523E1
2.433461071E1,1.938229942E1,-7.610626221E-1,-3.369128418E1
2.434454271E1,2.008462524E1,-4.792785645E-2,-3.381042480E1
2.435447571E1,1.961050797E1,-3.528823853E-1,-3.322003174E1
2.436440771E1,2.014719772E1,3.643722534E-1,-3.390093994E1
2.437434071E1,1.960708237E1,1.403732300E-1,-3.366702271E1
2.438427371E1,2.020223236E1,5.177917480E-1,-3.392633057E1
2.439420571E1,1.986829185E1,2.733764648E-1,-3.354623413E1
2.440413871E1,2.044606781E1,8.925552368E-1,-3.405471802E1
2.441407187E1,2.016386795E1,7.376098633E-1,-3.330444336E1
2.442400387E1,2.085417747E1,8.205795288E-1,-3.385101318E1
2.443393687E1,2.034757996E1,7.379150391E-1,-3.394186401E1
2.444386988E1,2.107001877E1,1.068031311E0,-3.406097412E1
2.445380188E1,2.008617020E1,7.410736084E-1,-3.343362427E1
2.446373487E1,2.113689423E1,1.145301819E0,-3.358340454E1
2.447366788E1,2.044052124E1,7.945404053E-1,-3.317056274E1
2.448359988E1,2.110821533E1,9.229583740E-1,-3.370156860E1
2.449353287E1,2.069972420E1,7.517776489E-1,-3.401925659E1
2.450346587E1,2.156457138E1,1.373260498E0,-3.393972778E1
2.451339787E1,2.088624954E1,8.830947876E-1,-3.346282959E1
2.452333088E1,2.178993416E1,1.188728333E0,-3.396328735E1
2.453326387E1,2.118230057E1,1.155181885E0,-3.380200195E1
2.454319587E1,2.187484741E1,1.587944031E0,-3.410794067E1
2.455312888E1,2.119229889E1,8.930664062E-1,-3.351657104E1
2.456306088E1,2.196291542E1,1.510520935E0,-3.420181274E1
2.457299388E1,2.103484917E1,9.965820312E-1,-3.378646851E1
2.458292687E1,2.188600922E1,1.444091797E0,-3.423425293E1
2.459285887E1,2.099981689E1,1.129058838E0,-3.373571777E1
2.460279188E1,2.193056488E1,1.585929871E0,-3.409698486E1
2.461272487E1,2.126118660E1,1.314186096E0,-3.398492432E1
2.462265687E1,2.191483116E1,1.848373413E0,-3.429312134E1
2.463258988E1,2.134593582E1,1.365447998E0,-3.419552612E1
2.464252288E1,2.213063622E1,1.962020874E0,-3.441976929E1
2.465245488E1,2.128471565E1,1.128578186E0,-3.412469482E1
2.466238787E1,2.210111618E1,1.627731323E0,-3.443762207E1
2.467232088E1,2.118296051E1,1.259117126E0,-3.393240356E1
2.468225288E1,2.223644257E1,1.877716064E0,-3.427749634E1
2.469218587E1,2.119004822E1,1.398048401E0,-3.400915527E1
2.470211888E1,2.207549477E1,1.951980591E0,-3.457446289E1
2.471205087E1,2.111135101E1,1.597229004E0,-3.423278809E1
2.472198388E1,2.211929131E1,1.938613892E0,-3.495394897E1
2.473191687E1,2.109274864E1,1.443008423E0,-3.460583496E1
2.474184887E1,2.193702698E1,2.234474182E0,-3.432723999E1
2.475178188E1,2.112540817E1,1.811859131E0,-3.387509155E1
2.476171388E1,2.188445091E1,2.233825684E0,-3.465756226E1
2.477164688E1,2.109248734E1,1.745185852E0,-3.381518555E1
2.478157987E1,2.215171432E1,2.178573608E0,-3.445907593E1
2.479151187E1,2.126107788E1,1.689643860E0,-3.411828613E1
2.480144488E1,2.225479889E1,2.206451416E0,-3.457382202E1
2.481137787E1,2.131873322E1,1.713401794E0,-3.423577881E1
2.482130987E1,2.202062225E1,2.226516724E0,-3.478103638E1
2.483124288E1,2.107311630E1,1.747245789E0,-3.442880249E1
2.484117588E1,2.187102890E1,2.261184692E0,-3.460641479E1
2.485110788E1,2.086177826E1,1.724975586E0,-3.458755493E1
2.486104087E1,2.176576614E1,2.294006348E0,-3.509030151E1
2.487097388E1,2.098785400E1,1.899559021E0,-3.465112305E1
2.488090588E1,2.195005035E1,2.502677917E0,-3.485729980E1
2.489083887E1,2.094919777E1,2.285385132E0,-3.485916138E1
2.490077188E1,2.178267670E1,2.691146851E0,-3.527737427E1
2.491070387E1,2.077541733E1,2.340446472E0,-3.512124634E1
2.492063688E1,2.175867462E1,3.139060974E0,-3.564016724E1
2.493056987E1,2.086133766E1,2.847930908E0,-3.497241211E1
2.494050187E1,2.125936699E1,3.372703552E0,-3.534832764E1
2.495043488E1,2.020802307E1,3.137443542E0,-3.514324951E1
2.496036787E1,2.095694351E1,3.664825439E0,-3.544024658E1
2.497029987E1,2.018040466E1,3.456054688E0,-3.511492920E1
2.498023287E1,2.126018906E1,4.097862244E0,-3.557281494E1
2.499016487E1,2.022764397E1,3.564788818E0,-3.494302368E1
2.500009788E1,2.142787552E1,4.176483154E0,-3.579360962E1
2.501003087E1,2.037675667E1,3.742881775E0,-3.527947998E1
2.501996287E1,2.135780334E1,4.055130005E0,-3.558871460E1
2.502989588E1,2.135780334E1,4.055130005E0,-3.558871460E1
2.503982888E1,2.064883804E1,3.401870728E0,-3.543310547E1
2.504976088E1,2.152318001E1,3.723396301E0,-3.561547852E1
2.505969387E1,2.077206802E1,3.492721558E0,-3.473358154E1
2.506962688E1,2.176281738E1,4.213912964E0,-3.523831177E1
2.507955888E1,2.081831741E1,3.510871887E0,-3.505496216E1
2.508949187E1,2.149157715E1,4.063667297E0,-3.565432739E1
2.509942488E1,2.063633728E1,3.411285400E0,-3.475881958E1
2.510935688E1,2.147996521E1,3.943840027E0,-3.552310181E1
2.511928988E1,2.042809677E1,3.388305664E0,-3.500976562E1
2.512922287E1,2.112623787E1,3.639572144E0,-3.560671997E1
2.513915487E1,2.040535164E1,3.267616272E0,-3.497039795E1
2.514908788E1,2.121379471E1,3.419319153E0,-3.555081177E1
2.515902087E1,2.053950691E1,2.748992920E0,-3.510824585E1
2.516895287E1,2.120451355E1,3.129844666E0,-3.569134521E1
2.517888587E1,2.031063080E1,2.924942017E0,-3.502600098E1
2.518881787E1,2.104397964E1,3.254653931E0,-3.573605347E1
2.519875088E1,2.029057312E1,2.989883423E0,-3.519360352E1
2.520868387E1,2.092303085E1,3.350364685E0,-3.583352661E1
2.521861587E1,2.001391220E1,2.758605957E0,-3.511718750E1
2.522854888E1,2.042738724E1,3.149414062E0,-3.561184692E1
2.523848187E1,1.953902626E1,3.001899719E0,-3.517758179E1
2.524841388E1,2.028128052E1,3.366691589E0,-3.530752563E1
2.525834687E1,1.918581390E1,3.208168030E0,-3.517178345E1
2.526827988E1,1.991159821E1,3.873092651E0,-3.577313232E1
2.527821188E1,1.919817352E1,3.647926331E0,-3.529449463E1
2.528814487E1,2.007026482E1,4.219467163E0,-3.604440308E1
2.529807788E1,1.900792885E1,3.883064270E0,-3.537921143E1
2.530800988E1,1.952684212E1,4.404357910E0,-3.597116089E1
2.531794288E1,1.883995819E1,4.169143677E0,-3.498849487E1
2.532787587E1,1.982915497E1,4.690299988E0,-3.573333740E1
2.533780787E1,1.900899506E1,4.621368408E0,-3.506604004E1
2.534774088E1,1.965985107E1,4.851951599E0,-3.574160767E1
2.535767387E1,1.879187393E1,4.250717163E0,-3.524105835E1
2.536760587E1,1.965089035E1,4.385238647E0,-3.603552246E1
2.537753888E1,1.894700432E1,3.895935059E0,-3.546868896E1
2.538747188E1,1.946834946E1,4.146034241E0,-3.602978516E1
2.539740388E1,1.893869400E1,3.812576294E0,-3.589889526E1
2.540733687E1,1.943439293E1,4.182662964E0,-3.637002563E1
2.541726912E1,1.846872330E1,4.001502991E0,-3.577062988E1
2.542720213E1,1.918217468E1,4.625381470E0,-3.615072632E1
2.543713513E1,1.831314850E1,4.556602478E0,-3.571374512E1
2.544706713E1,1.904129028E1,5.177146912E0,-3.601010132E1
2.545700012E1,1.815389252E1,4.685569763E0,-3.579479980E1
2.546693313E1,1.897457886E1,5.065696716E0,-3.612176514E1
2.547686513E1,1.837942505E1,4.628082275E0,-3.526614380E1
2.548679812E1,1.876881599E1,4.848571777E0,-3.588909912E1
2.549673113E1,1.828744888E1,4.497047424E0,-3.573721313E1
2.550666312E1,1.908231163E1,5.112304688E0,-3.642391968E1
2.551659613E1,1.818288040E1,4.959625244E0,-3.604080200E1
2.552652912E1,1.895272446E1,5.256118774E0,-3.635281372E1
2.553646112E1,1.819003296E1,5.094207764E0,-3.598986816E1
2.554639413E1,1.917577553E1,5.739204407E0,-3.649084473E1
2.555632712E1,1.847292709E1,5.516212463E0,-3.566702271E1
2.556625913E1,1.911182785E1,6.016113281E0,-3.618002319E1
2.557619212E1,1.849939537E1,5.664634705E0,-3.542633057E1
2.558612513E1,1.941126633E1,6.108314514E0,-3.569845581E1
2.559605713E1,1.875871658E1,6.040298462E0,-3.564007568E1
2.560599012E1,1.947258377E1,6.191032410E0,-3.590173340E1
2.561592212E1,1.880715942E1,5.728813171E0,-3.568185425E1
2.562585513E1,1.942562294E1,5.951683044E0,-3.640414429E1
2.563578813E1,1.858501434E1,5.486618042E0,-3.589135742E1
2.564572013E1,1.951851845E1,5.952331543E0,-3.624511719E1
2.565565312E1,1.895330048E1,5.666503906E0,-3.563742065E1
2.566558613E1,1.962798691E1,6.166061401E0,-3.598196411E1
2.567551813E1,1.889720345E1,5.586875916E0,-3.556811523E1
2.568545112E1,1.963844872E1,5.866043091E0,-3.576690674E1
2.569538413E1,1.880610657E1,5.687843323E0,-3.550738525E1
2.570531613E1,1.954501724E1,6.117660522E0,-3.600878906E1
2.571524913E1,1.894504547E1,5.843872070E0,-3.547158813E1
2.572518212E1,1.976496887E1,6.301559448E0,-3.608157349E1
2.573511412E1,1.894993210E1,5.966094971E0,-3.546154785E1
2.574504713E1,1.946304703E1,6.522697449E0,-3.592257690E1
2.575498012E1,1.887878418E1,6.006423950E0,-3.580807495E1
2.576491212E1,1.928987503E1,6.208808899E0,-3.580682373E1
2.577484512E1,1.879546165E1,5.906600952E0,-3.570419312E1
2.578477813E1,1.942610168E1,6.311981201E0,-3.599356079E1
2.579471013E1,1.915791321E1,5.613494873E0,-3.550714111E1
2.580464312E1,1.963533020E1,5.913200378E0,-3.593542480E1
2.581457613E1,1.938432312E1,5.695533752E0,-3.601962280E1
2.582450813E1,1.986534309E1,6.172836304E0,-3.621493530E1
2.583444113E1,1.879455566E1,5.566749573E0,-3.621847534E1
2.584437313E1,1.957439041E1,6.134620667E0,-3.626177979E1
2.585430612E1,1.890716553E1,5.726524353E0,-3.601016235E1
2.586423913E1,1.961193085E1,6.338973999E0,-3.640686035E1
2.587417113E1,1.890170479E1,5.442321777E0,-3.596334839E1
2.588410412E1,1.977119064E1,5.961898804E0,-3.657122803E1
2.589403713E1,1.920777130E1,5.663261414E0,-3.603601074E1
2.590396913E1,1.984581375E1,5.988143921E0,-3.609365845E1
2.591390213E1,1.924187851E1,5.343650818E0,-3.569116211E1
2.592383512E1,2.014811325E1,6.057357788E0,-3.594757080E1
2.593376712E1,1.954142380E1,5.484069824E0,-3.543383789E1
2.594370013E1,1.999751282E1,5.917953491E0,-3.600494385E1
2.595363312E1,1.928399658E1,5.399993896E0,-3.552322388E1
2.596356512E1,1.999851990E1,6.143760681E0,-3.561181641E1
2.597349813E1,1.937223244E1,5.663825989E0,-3.567611694E1
2.598343113E1,2.015800858E1,6.106185913E0,-3.637051392E1
2.599336313E1,1.952449226E1,5.485275269E0,-3.585684204E1
2.600329612E1,1.996952057E1,6.074119568E0,-3.616641235E1
2.601322913E1,1.996952057E1,6.074119568E0,-3.616641235E1
2.602316113E1,1.959335709E1,5.329582214E0,-3.612121582E1
2.603309412E1,2.026244736E1,5.727210999E0,-3.650650024E1
2.604302712E1,1.981488991E1,5.053413391E0,-3.608471680E1
2.605295912E1,2.079576874E1,5.166526794E0,-3.617733765E1
2.606289213E1,1.996772766E1,4.441215515E0,-3.538989258E1
2.607282413E1,2.038354492E1,4.839324951E0,-3.600558472E1
2.608275712E1,1.986497688E1,4.399589539E0,-3.593551636E1
2.609269013E1,2.021338844E1,5.162864685E0,-3.649145508E1
2.610262213E1,1.956710815E1,4.407623291E0,-3.613159180E1
2.611255513E1,2.009486008E1,5.299018860E0,-3.655230713E1
2.612248812E1,1.936149979E1,4.801490784E0,-3.642117310E1
2.613242012E1,1.993005371E1,5.747184753E0,-3.652020264E1
2.614235313E1,1.948681641E1,5.234725952E0,-3.664178467E1
2.615228612E1,1.996056747E1,5.889320374E0,-3.678112793E1
2.616221812E1,1.924839592E1,5.199371338E0,-3.653591919E1
2.617215113E1,2.006552124E1,5.798469543E0,-3.684204102E1
2.618208413E1,1.963291550E1,5.158653259E0,-3.682022095E1
2.619201613E1,2.009103775E1,5.480796814E0,-3.696493530E1
2.620194912E1,1.962290955E1,4.976081848E0,-3.690298462E1
2.621188213E1,2.037051964E1,5.382385254E0,-3.672631836E1
2.622181413E1,1.984233093E1,4.555526733E0,-3.637313843E1
2.623174712E1,2.007539368E1,5.224853516E0,-3.688613892E1
2.624168013E1,1.954479599E1,4.416679382E0,-3.680737305E1
2.625161212E1,2.012936783E1,4.573783875E0,-3.742660522E1
2.626154513E1,1.969004822E1,4.035835266E0,-3.721545410E1
2.627147812E1,2.010860634E1,4.428680420E0,-3.724942017E1
2.628141012E1,1.985859680E1,3.513252258E0,-3.701486206E1
2.629134313E1,2.006939125E1,3.747238159E0,-3.769110107E1
2.630127513E1,1.952152824E1,3.176918030E0,-3.724047852E1
2.631120813E1,1.996057892E1,3.609695435E0,-3.767385864E1
2.632114112E1,1.953986740E1,3.094093323E0,-3.755261230E1
2.633107312E1,1.987898254E1,3.255378723E0,-3.784295654E1
2.634100613E1,1.921218491E1,2.807899475E0,-3.729312134E1
2.635093912E1,1.980869865E1,3.133850098E0,-3.786419678E1
2.636087112E1,1.927554703E1,2.724014282E0,-3.788845825E1
2.637080413E1,1.962939453E1,3.522102356E0,-3.791833496E1
2.638073713E1,1.906914902E1,2.749259949E0,-3.777587891E1
2.639066913E1,1.945550919E1,3.242813110E0,-3.791567993E1
2.640060212E1,1.889944077E1,2.600463867E0,-3.771447754E1
2.641053513E1,1.920693207E1,3.346618652E0,-3.804669189E1
2.642046696E1,1.914380646E1,2.670944214E0,-3.777789307E1
2.643039996E1,1.942356300E1,3.112007141E0,-3.820590210E1
2.644033296E1,1.927375221E1,2.684310913E0,-3.795135498E1
2.645026496E1,1.976374817E1,3.030143738E0,-3.864755249E1
2.646019796E1,1.975877762E1,2.650833130E0,-3.809359741E1
2.647013096E1,1.987284279E1,3.521835327E0,-3.849346924E1
2.648006296E1,1.976531982E1,2.836273193E0,-3.800225830E1
2.648999596E1,2.003672028E1,3.532958984E0,-3.828573608E1
2.649992796E1,1.991488838E1,2.971900940E0,-3.806842041E1
2.650986096E1,2.011324692E1,3.381065369E0,-3.836810303E1
2.651979396E1,1.997268105E1,2.772544861E0,-3.813549805E1
2.652972596E1,2.025046158E1,3.054885864E0,-3.854693604E1
2.653965896E1,2.024227905E1,2.674095154E0,-3.829086304E1
2.654959196E1,2.042961502E1,3.078453064E0,-3.880529785E1
2.655952396E1,2.035539055E1,2.397117615E0,-3.845565796E1
2.656945696E1,2.072226334E1,3.064750671E0,-3.867300415E1
2.657938996E1,2.033143234E1,2.549316406E0,-3.822207642E1
2.658932196E1,2.065922737E1,3.584640503E0,-3.881918335E1
2.659925496E1,2.071821213E1,3.079368591E0,-3.869326782E1
2.660918796E1,2.079635811E1,3.551635742E0,-3.852789307E1
2.661911996E1,2.056957245E1,2.979209900E0,-3.839605713E1
2.662905296E1,2.088803673E1,3.646820068E0,-3.891778564E1
2.663898596E1,2.070944214E1,3.114891052E0,-3.892697144E1
2.664891796E1,2.082478714E1,3.424537659E0,-3.921887207E1
2.665885096E1,2.078614807E1,2.451454163E0,-3.858398438E1
2.666878396E1,2.085285187E1,3.041900635E0,-3.915258789E1
2.667871596E1,2.086103058E1,2.355911255E0,-3.878686523E1
2.668864896E1,2.094466972E1,3.348617554E0,-3.920697021E1
2.669858096E1,2.092385101E1,3.012680054E0,-3.926016235E1
2.670851396E1,2.088060379E1,4.041488647E0,-3.932363892E1
2.671844696E1,2.104372597E1,3.593185425E0,-3.893896484E1
2.672837896E1,2.112699318E1,4.971969604E0,-3.917181396E1
2.673831196E1,2.136324692E1,4.530860901E0,-3.890994263E1
2.674824496E1,2.165253067E1,5.389144897E0,-3.933471680E1
2.675817696E1,2.166398621E1,4.997398376E0,-3.871493530E1
2.676810996E1,2.193576813E1,5.621818542E0,-3.902450562E1
2.677804296E1,2.218035316E1,5.205108643E0,-3.878173828E1
2.678797496E1,2.248046684E1,5.789611816E0,-3.865036011E1
2.679790796E1,2.235594559E1,5.331001282E0,-3.867803955E1
2.680784096E1,2.234047127E1,5.786598206E0,-3.886206055E1
2.681777296E1,2.252542686E1,5.301078796E0,-3.883303833E1
2.682770596E1,2.245631027E1,5.782859802E0,-3.898257446E1
2.683763896E1,2.257222557E1,5.337982178E0,-3.835360718E1
2.684757096E1,2.251284599E1,5.747764587E0,-3.866946411E1
2.685750396E1,2.258278275E1,5.415473938E0,-3.846823120E1
2.686743696E1,2.266090202E1,5.863639832E0,-3.882400513E1
2.687736896E1,2.272416878E1,5.314292908E0,-3.865414429E1
2.688730196E1,2.267570686E1,5.959068298E0,-3.893771362E1
2.689723496E1,2.243248177E1,5.423347473E0,-3.901953125E1
2.690716696E1,2.250658417E1,6.091468811E0,-3.876983643E1
2.691709996E1,2.283902168E1,5.715957642E0,-3.876977539E1
2.692703196E1,2.239020538E1,6.002159119E0,-3.928390503E1
2.693696496E1,2.256470871E1,5.727401733E0,-3.937573242E1
2.694689796E1,2.258326530E1,6.129768372E0,-3.952014160E1
2.695682996E1,2.261405563E1,6.107650757E0,-3.900308228E1
2.696676296E1,2.259186172E1,6.457611084E0,-3.932244873E1
2.697669596E1,2.271026039E1,6.455543518E0,-3.882833862E1
2.698662796E1,2.281734657E1,6.648628235E0,-3.914425659E1
2.699656096E1,2.281734657E1,6.648628235E0,-3.914425659E1
2.700649396E1,2.284997559E1,6.459617615E0,-3.917276001E1
2.701642596E1,2.275233841E1,6.561737061E0,-3.914599609E1
2.702635896E1,2.265588760E1,6.866638184E0,-3.900918579E1
2.703629196E1,2.259112740E1,7.108352661E0,-3.925683594E1
2.704622396E1,2.229588699E1,7.182640076E0,-3.915582275E1
2.705615696E1,2.245764542E1,6.964439392E0,-3.950085449E1
2.706608996E1,2.229258919E1,7.485198975E0,-3.938552856E1
2.707602196E1,2.224434662E1,7.337989807E0,-3.938522339E1
2.708595496E1,2.226839447E1,7.702270508E0,-3.938317871E1
2.709588796E1,2.250581932E1,7.442726135E0,-3.926553345E1
2.710581996E1,2.236158943E1,7.711372375E0,-3.917651367E1
2.711575296E1,2.265028954E1,7.443305969E0,-3.915368652E1
2.712568496E1,2.264106750E1,7.764801025E0,-3.869662476E1
2.713561796E1,2.288772202E1,7.252159119E0,-3.909863281E1
2.714555096E1,2.288517761E1,7.961799622E0,-3.913363647E1
2.715548296E1,2.305557251E1,7.543106079E0,-3.917672729E1
2.716541596E1,2.250893974E1,8.115600586E0,-3.914578247E1
